id,order_id,product_id,quantity,id,customer_id,employee_id,date,shipper_id,id,name,contact,address,city,postal_code,country,employee_id,last_name,first_name,birthdate,photo,notes,id,name,phone,id,name,supplier_id,category_id,unit,price,id,name,description,id,name,contact,address,city,postal_code,country,phone
18,10254,24,15,10254,14,5,1996-07-11,2,14,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199",24,"Guarana Fantastica",10,1,"12 - 355 ml cans",4.50,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890","Sao Paulo",5442,Brazil,"(11) 555 4640"
19,10254,55,21,10254,14,5,1996-07-11,2,14,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199",55,"Pate chinois",25,6,"24 boxes x 2 pies",24.00,6,Meat/Poultry,"Prepared meats",25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022"
20,10254,74,21,10254,14,5,1996-07-11,2,14,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199",74,"Longlife Tofu",4,7,"5 kg pkg.",10.00,7,Produce,"Dried fruit and bean curd",4,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011"
25,10256,53,15,10256,88,3,1996-07-15,2,88,"Wellington Importadora","Paula Parente","Rua do Mercado, 12",Resende,08737-363,Brazil,3,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",2,"United Package","(503) 555-3199",53,"Perth Pasties",24,6,"48 pieces",32.80,6,Meat/Poultry,"Prepared meats",24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
26,10256,77,12,10256,88,3,1996-07-15,2,88,"Wellington Importadora","Paula Parente","Rua do Mercado, 12",Resende,08737-363,Brazil,3,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",2,"United Package","(503) 555-3199",77,"Original Frankfurter grune Sosse",12,2,"12 boxes",13.00,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
39,10261,21,20,10261,61,4,1996-07-19,2,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",21,"Sir Rodneys Scones",8,3,"24 pkgs. x 4 pieces",10.00,3,Confections,"Desserts, candies, and sweet breads",8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
40,10261,35,20,10261,61,4,1996-07-19,2,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",35,"Steeleye Stout",16,1,"24 - 12 oz bottles",18.00,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931"
62,10271,33,24,10271,75,6,1996-08-01,2,75,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",33,Geitost,15,4,"500 g",2.50,4,"Dairy Products",Cheeses,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
63,10272,20,6,10272,65,6,1996-08-02,2,65,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",20,"Sir Rodneys Marmalade",8,3,"30 gift boxes",81.00,3,Confections,"Desserts, candies, and sweet breads",8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
64,10272,31,40,10272,65,6,1996-08-02,2,65,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",31,"Gorgonzola Telino",14,4,"12 - 100 g pkgs",12.50,4,"Dairy Products",Cheeses,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
65,10272,72,24,10272,65,6,1996-08-02,2,65,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",72,"Mozzarella di Giovanni",14,4,"24 - 200 g pkgs.",34.80,4,"Dairy Products",Cheeses,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
79,10278,44,16,10278,5,8,1996-08-12,2,5,"Berglunds snabbkop","Christina Berglund","Berguvsvagen 8",Lulea,"S-958 22",Sweden,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",44,"Gula Malacca",20,2,"20 - 2 kg bags",19.45,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787
80,10278,59,15,10278,5,8,1996-08-12,2,5,"Berglunds snabbkop","Christina Berglund","Berguvsvagen 8",Lulea,"S-958 22",Sweden,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",59,"Raclette Courdavault",28,4,"5 kg pkg.",55.00,4,"Dairy Products",Cheeses,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06
81,10278,63,8,10278,5,8,1996-08-12,2,5,"Berglunds snabbkop","Christina Berglund","Berguvsvagen 8",Lulea,"S-958 22",Sweden,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",63,Vegie-spread,7,2,"15 - 625 g jars",43.90,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
82,10278,73,25,10278,5,8,1996-08-12,2,5,"Berglunds snabbkop","Christina Berglund","Berguvsvagen 8",Lulea,"S-958 22",Sweden,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",73,"Rod Kaviar",17,8,"24 - 150 g jars",15.00,8,Seafood,"Seaweed and fish",17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67"
83,10279,17,15,10279,44,8,1996-08-13,2,44,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",17,"Alice Mutton",7,6,"20 - 1 kg tins",39.00,6,Meat/Poultry,"Prepared meats",7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
116,10291,13,20,10291,61,6,1996-08-27,2,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",13,Konbu,6,8,"2 kg box",6.00,8,Seafood,"Seaweed and fish",6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877"
117,10291,44,24,10291,61,6,1996-08-27,2,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",44,"Gula Malacca",20,2,"20 - 2 kg bags",19.45,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787
118,10291,51,2,10291,61,6,1996-08-27,2,61,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",51,"Manjimup Dried Apples",24,7,"50 - 300 g pkgs.",53.00,7,Produce,"Dried fruit and bean curd",24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
124,10294,1,18,10294,65,4,1996-08-30,2,65,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",1,Chais,1,1,"10 boxes x 20 bags",18.00,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222"
125,10294,17,15,10294,65,4,1996-08-30,2,65,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",17,"Alice Mutton",7,6,"20 - 1 kg tins",39.00,6,Meat/Poultry,"Prepared meats",7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
126,10294,43,15,10294,65,4,1996-08-30,2,65,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",43,"Ipoh Coffee",20,1,"16 - 500 g tins",46.00,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787
127,10294,60,21,10294,65,4,1996-08-30,2,65,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",60,"Camembert Pierrot",28,4,"15 - 300 g rounds",34.00,4,"Dairy Products",Cheeses,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06
128,10294,75,6,10294,65,4,1996-08-30,2,65,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",75,"Rhonbrau Klosterbier",12,1,"24 - 0.5 l bottles",7.75,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
133,10297,39,60,10297,7,5,1996-09-04,2,7,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199",39,"Chartreuse verte",18,1,"750 cc per bottle",18.00,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68"
134,10297,72,20,10297,7,5,1996-09-04,2,7,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199",72,"Mozzarella di Giovanni",14,4,"24 - 200 g pkgs.",34.80,4,"Dairy Products",Cheeses,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
